"Country Code","IMF Country Code","Country","Indicator Type","Series Name","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","Note"
"GAB",646,"Gabon","Inflation","Headline Consumer Price Inflation",3.81265997886658,3.86326003074646,3.48709011077881,6.20713996887207,12.0727996826172,28.4528999328613,20.1716003417969,13.8526000976562,10.7642002105713,7.95270013809204,12.3210000991821,8.60000038146973,16.7000007629395,10.3999996185303,5.90000009536743,7.30000019073486,6.40000009536743,-1,-9.80000019073486,6.90299987792969,15.3690004348755,-9.82999992370605,-9.54300022125244,0.533999979496002,36.1160011291504,9.64700031280518,0.689999997615814,3.97300004959106,1.44900000095367,-1.93499994277954,0.504000008106232,2.13599991798401,0.164000004529953,2.10500001907349,0.407999992370605,1.1710000038147,-1.40600001811981,-1.02100002765656,5.26300001144409,1.88499999046326,1.44700002670288,1.26199996471405,2.68300008773804,0.479999989271164,4.51200008392334,-0.14300000667572,2.08599996566772,2.652,4.78,2.0220000743866,1.37303606970074,1.079,4.23124798274574,3.62901534185376,"Annual average inflation"
"GMB",648,"Gambia, The","Inflation","Headline Consumer Price Inflation",-1.98509001731873,3.05623006820679,8.6981201171875,6.91861009597778,9.23631000518799,25.9249992370605,17.0272998809814,12.3896999359131,8.85534954071045,6.12896013259888,5.01900005340576,7.92000007629395,8.23499965667725,10.6450004577637,22.1060009002686,18.3199996948242,56.5559997558594,23.7119998931885,11.548999786377,8.25500011444092,12.1680002212524,8.64200019836426,9.48400020599365,6.46600008010864,1.71000003814697,6.98099994659424,1.09899997711182,2.78099989891052,1.1139999628067,3.80699992179871,0.851000010967255,4.49200010299683,8.60999965667725,17.0319995880127,14.2869997024536,4.95900011062622,2.05599999427795,5.36999988555908,4.45100021362305,4.55399990081787,5.04899978637695,4.7960000038147,4.64499998092651,5.24100017547607,6.26200008392334,6.80800008773804,7.22499990463257,8.049,6.52,7.11600017547607,5.93127636562429,7.37,11.5131198380507,16.9742129632326,"Annual average inflation"
"GEO",915,"Georgia","Inflation","Headline Consumer Price Inflation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,887.447021484375,3125.3701171875,15606.5,162.718002319336,39.3289985656738,7.13665437698364,3.50273084640503,19.170581817627,4.0216703414917,4.67098093032837,5.59323978424072,4.84009265899658,5.59717226028442,8.2409029006958,9.22197723388672,9.22874927520752,9.99700450897217,1.71599447727203,7.11417007446289,8.51667022705078,-0.913839936256409,-0.51151180267334,3.06925249099731,4.02841711044312,2.12147736549377,6.035,2.62,4.85300016403198,5.2024648897528,9.56691433824767,11.8981654203198,2.48776056578715,"Annual average inflation"
"DEU",134,"Germany","Inflation","Headline Consumer Price Inflation",3.44547009468079,5.24097585678101,5.48493719100952,7.03202390670776,6.9864296913147,5.91033887863159,4.24662494659424,3.73416972160339,2.7186918258667,4.04362010955811,5.44105434417725,6.34424781799316,5.24104309082031,3.29341149330139,2.40579962730408,2.06623029708862,-0.129413917660713,0.249908328056335,1.27412223815918,2.7805655002594,2.69646644592285,4.04703378677368,5.05697774887085,4.47458457946777,2.69305062294006,1.70616436004639,1.44972825050354,1.93936264514923,0.911186218261719,0.585434675216675,1.44027101993561,1.98385095596313,1.42080938816071,1.0342253446579,1.66572999954224,1.54691362380981,1.57743215560913,2.29833602905273,2.62838792800903,0.312738299369812,1.10380232334137,2.07517671585083,2.00848698616028,1.50472509860992,0.906798720359802,0.51442015171051,0.491744995117188,1.711,1.73,1.34599995613098,0.506689889953539,3.14297,6.872574,5.94643667725823,"Annual average inflation"
"GHA",652,"Ghana","Inflation","Headline Consumer Price Inflation",3.03029990196228,9.55881977081299,10.067099571228,17.6828994750977,18.1347007751465,29.8246002197266,56.0811004638672,116.449996948242,73.0916976928711,54.4412994384766,50.0050010681152,116.503997802734,22.4850006103516,122.245002746582,40.0299987792969,10.3009996414185,24.5389995574951,39.757999420166,31.3689994812012,25.2369995117188,37.2410011291504,18.0970001220703,10.048999786377,24.9419994354248,24.8740005493164,59.3170013427734,44.4869995117188,24.8250007629395,19.2080001831055,12.4709997177124,25.113000869751,32.931999206543,14.8459997177124,26.6259994506836,12.6660003662109,15.0950002670288,11.6829996109009,10.7290000915527,16.5049991607666,13.1389999389648,6.69799995422363,7.67600011825562,7.07200002670288,11.6714029312134,15.4903764724731,17.1461944580078,17.4385509490967,12.372,9.84,7.17600011825562,9.95344087035516,9.9724206208896,31.2558951049016,38.1069656296501,"Annual average inflation"
"GRC",174,"Greece","Inflation","Headline Consumer Price Inflation",3.19184994697571,3.28947591781616,4.33121013641357,15.3846139907837,26.5608463287354,13.6287593841553,13.0242872238159,12.3697948455811,12.5724210739136,19.0941829681396,24.6758842468262,24.5060653686523,20.9910945892334,20.1794738769531,18.4568195343018,19.3146991729736,23.0154438018799,16.3968639373779,13.5288562774658,13.6555700302124,20.4334926605225,19.4558391571045,15.8770751953125,14.4112615585327,10.8740844726562,8.93451118469238,8.19455242156982,5.53600692749023,4.76622009277344,2.63663458824158,3.15118002891541,3.37397050857544,3.62936282157898,3.53065204620361,2.89884757995605,3.54506969451904,3.19595003128052,2.89499974250793,4.15279102325439,1.21007668972015,4.71298313140869,3.32986998558044,1.50151944160461,-0.922166347503662,-1.31120991706848,-1.73604500293732,-0.825660705566406,1.138,0.63,0.517000019550323,-1.24795187701344,1.223826,9.645261,3.46480128513405,"Annual average inflation"
"GRD",328,"Grenada","Inflation","Headline Consumer Price Inflation",18.4599990844727,18.4599990844727,18.4599990844727,18.4599990844727,18.4599990844727,18.4599990844727,18.4599990844727,18.4599990844727,17.8999996185303,20.8829002380371,15.4849996566772,18.7870006561279,7.81300020217896,6.09499979019165,5.65999984741211,2.50099992752075,0.556999981403351,-0.871999979019165,4,5.59299993515015,2.72399997711182,2.64499998092651,3.77800011634827,2.80900001525879,6.43499994277954,3.02699995040894,2.03200006484985,1.24500000476837,1.40499997138977,0.574000000953674,2.14199995994568,1.6710000038147,1.06700003147125,2.15499997138977,2.31299996376038,3.4760000705719,4.2519998550415,3.85899996757507,8.03299999237061,-0.308999985456467,3.43700003623962,3.03299999237061,2.41100001335144,-0.0439999997615814,-0.982999980449677,-0.583999991416931,1.71599996089935,0.911,0.81,0.598999977111816,-0.742,1.22,2.65,2.86106426279266,"Annual average inflation"
"GTM",258,"Guatemala","Inflation","Headline Consumer Price Inflation",2.34434008598328,-2.49050307273865,-3.76623344421387,12.0108013153076,19.6787128448486,12.9194574356079,10.7280883789062,12.6140623092651,7.84079837799072,11.5801124572754,10.7546014785767,11.391282081604,0.0963166579604149,3.59262824058533,3.28223419189453,19.2175140380859,32.8052215576172,10.8312883377075,10.3194894790649,12.9239635467529,41.0340728759766,35.0610237121582,10.2347211837769,13.3601112365723,12.5288143157959,8.40992069244385,11.0612525939941,9.23666477203369,6.62202453613281,5.21213436126709,5.97594833374023,7.28448724746704,8.12679290771484,5.59641265869141,7.56676340103149,9.10469341278076,6.55793571472168,6.82877111434937,11.3587894439697,1.86609590053558,3.86403107643127,6.21348905563354,3.78087162971497,4.33877849578857,3.41780519485474,2.38885378837585,4.45147895812988,4.425,3.75,3.70000004768372,3.21444062197374,4.26105127422819,6.88512823344285,6.26639706458043,"Annual average inflation"
"GIN",656,"Guinea","Inflation","Headline Consumer Price Inflation",4.32999992370605,5.61999988555908,5.57999992370605,9.96000003814697,4.15000009536743,4.82000017166138,6.19999980926514,4.6100001335144,6.65999984741211,11.2200002670288,39.9850006103516,35,29.9150009155273,30.2630004882812,26.0100002288818,19.0380001068115,64.6999969482422,36.8899993896484,27.2910003662109,28.2560005187988,25.6940002441406,19.681999206543,16.5590000152588,7.13500022888184,4.21999979019165,5.55399990081787,2.98600006103516,1.93700003623962,5.10300016403198,4.55399990081787,6.76599979400635,5.3769998550415,2.96000003814697,11.03600025177,17.4629993438721,31.3579998016357,34.7019996643066,22.8610000610352,18.367000579834,4.68200016021729,15.4659996032715,21.3509998321533,15.2270002365112,11.8870000839233,9.71199989318848,8.15100002288818,8.17399978637695,8.914,9.83,9.4709997177124,10.6018600008338,12.597,10.4930409984424,7.80497591927973,"Annual average inflation"
"GNB",654,"Guinea-Bissau","Inflation","Headline Consumer Price Inflation",4.40000009536743,5.62389993667603,5.49083995819092,0.788639008998871,30.6728992462158,19.7604999542236,1.60000002384186,2.9527599811554,-4.39770984649658,26,64.7620010375977,41.939998626709,16.5419998168945,23.3090000152588,64.8550033569336,112.709999084473,26.5480003356934,86.7710037231445,60.3089981079102,80.7880020141602,33.0009994506836,57.5989990234375,69.4440002441406,48.2270011901855,15.1759996414185,45.132999420166,50.9329986572266,49.064998626709,8.07100009918213,-2.09200000762939,8.60999965667725,3.25200009346008,3.30200004577637,-3.47399997711182,0.820999979972839,3.35800004005432,1.95299994945526,4.6269998550415,10.4449996948242,-1.63699996471405,1.07099997997284,5.05499982833862,2.06100010871887,0.778999984264374,-1.03199994564056,1.48099994659424,1.49800002574921,1.058,1.44,0.246999993920326,1.463,3.274,9.39383877456589,10.0621555060397,"Annual average inflation"
"GUY",336,"Guyana","Inflation","Headline Consumer Price Inflation",3.36999988555908,1,4.94999980926514,7.55000019073486,17.5400009155273,7.84000015258789,9,8.25,15.0699996948242,17.8799991607666,14.0880002975464,22.2350006103516,20.6070003509521,15.2880001068115,25.1389999389648,15.0310001373291,7.90000009536743,28.7000007629395,39.9000015258789,89.5,64.3000030517578,103.099998474121,26.7000007629395,8.39999961853027,12.3999996185303,12.2220001220703,7.09200000762939,3.55599999427795,4.56799983978271,7.53299999237061,6.11199998855591,2.64800000190735,5.3600001335144,5.97900009155273,4.67000007629395,6.92500019073486,6.67700004577637,12.1999998092651,8.10200023651123,2.95199990272522,4.30200004577637,4.40799999237061,2.39100003242493,1.90900003910065,0.684000015258789,-0.865000009536743,0.827000021934509,1.944,1.27,2.09200000762939,0.722,3.321,6.01806128870784,2.82110335099641,"Annual average inflation"
"HTI",263,"Haiti","Inflation","Headline Consumer Price Inflation",1.36848998069763,9.57958030700684,3.18969011306763,22.738899230957,14.9506998062134,16.7735996246338,7.0381498336792,6.4918999671936,-2.67358994483948,13.0938997268677,19.0790004730225,10.8579998016357,7.35900020599365,10.2440004348755,6.40199995040894,10.6490001678467,3.27999997138977,-11.4490003585815,4.10500001907349,6.92399978637695,21.2759990692139,15.4200000762939,19.3579998016357,22.5559997558594,42.556999206543,30.2000007629395,20.5839996337891,16.1770000457764,12.7220001220703,8.12600040435791,11.4589996337891,16.492000579834,9.34500026702881,26.7339992523193,28.3159999847412,16.761999130249,14.210000038147,8.95800018310547,14.3809995651245,3.42899990081787,4.13600015640259,7.38500022888184,6.78000020980835,6.77600002288818,3.94400000572205,7.52400016784668,13.3780002593994,14.738,12.89,17.3080005645752,22.7963113642529,15.941,33.9839319470699,43.5771006343522,"Annual average inflation"
"HND",268,"Honduras","Inflation","Headline Consumer Price Inflation",2.88088989257812,2.11132502555847,3.7593948841095,4.89130258560181,12.9533681869507,8.40978908538818,4.79548597335815,8.34455299377441,5.83850526809692,11.8544607162476,18.3630599975586,9.39717197418213,8.83305835723877,8.11616230010986,4.82093381881714,3.28515362739563,4.45292377471924,2.43605136871338,4.6373405456543,9.71590995788574,23.4075584411621,33.948802947998,8.70926952362061,10.8069229125977,21.7425231933594,29.4808788299561,23.8244495391846,20.1998691558838,13.6570167541504,11.7038917541504,11.0538759231567,9.63125514984131,7.70941162109375,7.6636266708374,8.10760879516602,8.80384159088135,5.57833433151245,6.95185327529907,11.3935813903809,5.49657011032104,4.70700550079346,6.76202154159546,5.19954252243042,5.15481901168823,6.1324462890625,3.15773892402649,2.72453188896179,3.934,4.34,4.36499977111816,3.46841177951205,4.48087963413448,9.08963911525029,6.66325180347457,"Annual average inflation"
"HKG",532,"Hong Kong SAR, China","Inflation","Headline Consumer Price Inflation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.44399976730347,9.47900009155273,10.9860000610352,9.93000030517578,8.57100009918213,3.53500008583069,3.59400010108948,5.72499990463257,7.75899982452393,10.246000289917,10.2600002288818,11.2379999160767,9.57199954986572,8.83899974822998,8.7819995880127,9.03999996185303,6.32299995422363,5.81899976730347,2.82999992370605,-3.98099994659424,-3.71600008010864,-1.60599994659424,-3.04699993133545,-2.59699988365173,-0.354999989271164,0.919000029563904,2.01399993896484,2.02999997138977,4.2960000038147,0.577000021934509,2.31399989128113,5.27699995040894,4.06400012969971,4.32399988174438,4.43900012969971,2.99538707733154,2.41942262649536,1.481,2.41,2.86500000953674,0.325437069552386,1.56875834445929,1.88136707196846,1.94363459669588,"Annual average inflation"
"HUN",944,"Hungary","Inflation","Headline Consumer Price Inflation",4.25,5.73000001907349,-3.71000003814697,3.38797998428345,1.79703998565674,3.84215998649597,5.22840023040771,5.20345497131348,4.73094940185547,7.45648574829102,8.59874439239502,4.66140985488892,6.83580684661865,7.27989101409912,8.46786022186279,6.94234037399292,5.29166507720947,8.67432308197021,15.7235412597656,17.1491527557373,28.3695964813232,34.8175392150879,23.6557121276855,22.4642448425293,18.868070602417,28.3054695129395,23.4690341949463,18.3050746917725,14.1537923812866,9.9977388381958,9.80360984802246,9.1168098449707,5.26544857025146,4.66101837158203,6.74434089660645,3.56152057647705,3.93033146858215,7.95873975753784,6.04251194000244,4.21171617507935,4.85555219650269,3.92992210388184,5.6521463394165,1.73319947719574,-0.227565973997116,-0.0616456307470798,0.394767761230469,2.408,2.85,3.37100005149841,3.32674385766662,5.110965,14.60814,17.1249659678737,"Annual average inflation"
"ISL",176,"Iceland","Inflation","Headline Consumer Price Inflation",13.0859003067017,6.73575019836426,9.708740234375,20.9512996673584,42.7279014587402,49.4276008605957,32.7817993164062,30.3167419433594,43.7499961853027,44.4444541931152,58.5284194946289,51.7932548522949,50.243221282959,83.9500503540039,30.8523921966553,31.9946250915527,22.1283988952637,18.297779083252,25.7255058288574,20.7581939697266,15.5107221603394,6.80878353118896,3.94771075248718,4.04285097122192,1.55265617370605,1.65122842788696,2.26042032241821,1.81543147563934,1.65923869609833,3.23182940483093,5.13647222518921,6.40509080886841,5.19702053070068,2.05566430091858,3.15819358825684,3.98704552650452,6.68707942962646,5.05156183242798,12.6944017410278,12.003119468689,5.39673185348511,4.00102233886719,5.18590354919434,3.87227082252502,2.04462075233459,1.63305950164795,1.69692993164062,1.761,2.68,3.01300001144409,2.84792401518624,4.444243,8.308754,8.73630299937298,"Annual average inflation"
"IND",534,"India","Inflation","Headline Consumer Price Inflation",5.09524011611938,3.07993912696838,6.44209766387939,16.9408226013184,28.598726272583,5.74842691421509,-7.6339316368103,8.30747318267822,2.52303147315979,6.27569484710693,11.3460550308228,13.1125545501709,7.89074897766113,11.868067741394,8.3189172744751,5.55642318725586,8.72971343994141,8.80113792419434,9.38346385955811,7.07428455352783,8.97123050689697,13.8702535629272,11.7878170013428,6.32688474655151,10.2479343414307,10.2248878479004,8.97714519500732,7.16425895690918,13.2308444976807,4.66981840133667,4.00942945480347,3.77928924560547,4.29716682434082,3.80586433410645,3.76723647117615,4.24635219573975,5.79651260375977,6.37288331985474,8.34926700592041,10.8823528289795,11.9893941879272,8.85835456848145,9.31245040893555,10.907642364502,6.35319519042969,5.8724250793457,4.94102478027344,3.602,4.86,4.76200008392334,6.62343677628552,4.890086,5.90043,5.55809013529625,"Annual average inflation"
"IDN",536,"Indonesia","Inflation","Headline Consumer Price Inflation",12.3488998413086,4.23375606536865,6.52173852920532,31.0418815612793,40.491813659668,19.1656856536865,19.8286533355713,11.0520935058594,8.11257457733154,16.2327747344971,18.0354328155518,12.2658967971802,9.44542980194092,11.7997426986694,10.4550313949585,4.72453880310059,5.82266664505005,9.27865600585938,8.0453519821167,6.4155445098877,7.81919240951538,9.4190731048584,7.52351427078247,9.67189502716064,8.53200435638428,9.42031669616699,7.9732813835144,6.22613573074341,58.4510612487793,20.4778251647949,3.68861651420593,11.5001192092896,11.9001197814941,6.75731039047241,6.06406497955322,10.453200340271,13.1086730957031,6.40655660629272,10.2266750335693,4.38640689849854,5.134202003479,5.35605430603027,4.27951049804688,6.4124960899353,6.39492750167847,6.36312341690063,3.52580261230469,3.809,3.2,2.8199999332428,1.92096800566842,1.560136,4.209456,3.67013142377007,"Annual average inflation"
"IRN",429,"Iran, Islamic Rep.","Inflation","Headline Consumer Price Inflation",1.66686999797821,4.19530010223389,6.3982400894165,9.81949043273926,14.2489004135132,12.8791999816895,11.2560997009277,27.2877998352051,11.7220001220703,10.4871997833252,20.6270008087158,24.1989994049072,18.6809997558594,19.742000579834,12.5780000686646,4.37799978256226,23.7220001220703,27.7080001831055,28.8999996185303,17.4009990692139,9,20.1679992675781,24.4759998321533,22.4720001220703,34.8619995117188,49.3199996948242,23.9179992675781,16.5440006256104,18.4540004730225,20.2399997711182,12.2919998168945,11.5380001068115,15.8269996643066,15.5729999542236,15.3240003585815,10.2519998550415,12,18.4139995574951,25.3040008544922,10.8159999847412,12.298999786377,21.5270004272461,30.5699996948242,36.5754203796387,16.6050434112549,12.4705867767334,7.25850629806519,9.641,17.95,41.0190010070801,36.5,43.3890162681515,36.1643748421255,44.5791857572797,"Annual average inflation"
"IRQ",433,"Iraq","Inflation","Headline Consumer Price Inflation",4.35559988021851,3.59589004516602,5.18594980239868,4.8909797668457,7.69999980926514,9.51718044281006,12.8232002258301,9.16775989532471,4.61193990707397,31.7000007629395,13.1999998092651,-27.5,22,12.1999998092651,7.80000019073486,4.19999980926514,1.29999995231628,14,21.3999996185303,6.30000019073486,53.7000007629395,181,83.5999984741211,207.699996948242,448.5,387.299987792969,-16.1000003814697,23.1000003814697,14.8000001907349,12.6000003814697,5,16.3999996185303,19.2999992370605,33.5999984741211,27,36.9589996337891,53.2480010986328,30.8209991455078,2.66799998283386,-2.19400000572205,2.4449999332428,5.60400009155273,6.08900022506714,1.87899994850159,2.23600006103516,1.39300000667572,0.524999976158142,0.099,0.63,-0.199000000953674,0.573,6.04186489058037,4.99476596381039,4.48752538904099,"Annual average inflation"
"IRL",178,"Ireland","Inflation","Headline Consumer Price Inflation",8.20718955993652,8.96175003051758,8.60581970214844,11.4148998260498,16.9761009216309,20.8759002685547,17.9857006072998,13.4722270965576,7.71113348007202,13.2954559326172,18.1544647216797,20.373514175415,17.1471176147461,10.4476280212402,8.65111446380615,5.39548921585083,3.82703757286072,3.15941143035889,2.13456726074219,4.08905506134033,3.31732678413391,3.21081352233887,3.06999921798706,1.46941804885864,2.30919289588928,2.52486419677734,1.75373566150665,1.52560770511627,2.41551566123962,1.63192617893219,5.5907130241394,4.8729076385498,4.61473798751831,3.49048709869385,2.19962954521179,2.429692029953,3.93163442611694,4.89711618423462,4.06030321121216,-4.47810220718384,-0.922096431255341,2.55718803405762,1.69621169567108,0.508711576461792,0.182542145252228,-0.289875358343124,0.00830841064453125,0.251,0.49,0.876999974250793,-0.334584625428245,2.358143,7.807375,6.29962157750247,"Annual average inflation"
"ISR",436,"Israel","Inflation","Headline Consumer Price Inflation",6.11074018478394,11.9725646972656,12.8814697265625,20.0323619842529,39.679988861084,39.3067245483398,31.3108711242676,34.6167182922363,50.5509414672852,78.3100204467773,131.024993896484,116.800010681152,120.364395141602,145.951507568359,373.215667724609,308.793182373047,48.0446891784668,19.6765441894531,16.3513526916504,20.2090644836426,17.1980628967285,18.9612598419189,11.9889097213745,10.9529676437378,12.3814811706543,9.99173259735107,11.3550930023193,8.92760848999023,5.48047208786011,5.16044902801514,1.05074882507324,1.15044689178467,5.74146366119385,0.723964333534241,-0.410717755556107,1.30941390991211,2.11683177947998,0.468411892652512,4.59279108047485,3.32891488075256,2.70765686035156,3.46738886833191,1.68422615528107,1.57139408588409,0.485024720430374,-0.632486879825592,-0.544387817382812,0.242,0.81,0.842000007629395,-0.588430300017264,1.492288,4.393597,4.22535211267609,"Annual average inflation"
"ITA",136,"Italy","Inflation","Headline Consumer Price Inflation",4.80769014358521,4.79166412353516,5.74950742721558,10.7986173629761,19.1597595214844,16.9505100250244,16.6141662597656,17.1300373077393,12.0940179824829,14.7985801696777,21.0641670227051,17.9692993164062,16.480411529541,14.6465797424316,10.7945022583008,9.20598793029785,5.82354259490967,4.74728631973267,5.05825090408325,6.25983190536499,6.4566068649292,6.25000381469727,5.27058887481689,4.62673473358154,4.05183506011963,5.23542785644531,4.00698232650757,2.04310321807861,1.95508337020874,1.66345655918121,2.53768706321716,2.78517150878906,2.46531701087952,2.67256283760071,2.20673274993896,1.98529720306396,2.09084177017212,1.8297370672226,3.34783315658569,0.774766504764557,1.52551770210266,2.78063774108887,3.04136037826538,1.21999514102936,0.241050466895103,0.0387920178472996,-0.0940232947468758,1.326,1.14,0.63400000333786,-0.137707573917058,1.873783,8.20129,5.62219442195901,"Annual average inflation"
"JAM",343,"Jamaica","Inflation","Headline Consumer Price Inflation",14.7279996871948,0,0,24.9999942779541,26.6666641235352,17.5438613891602,7.4626898765564,13.8888854980469,32.9268341064453,30.275218963623,26.7605686187744,12.7777814865112,7.38916254043579,11.0091695785522,27.6859531402588,25.8899612426758,14.910026550293,6.48769950866699,8.19327259063721,14.1747636795044,21.9387702941895,51.4644393920898,77.255973815918,21.9220771789551,35.2364807128906,19.943286895752,26.4250049591064,9.70288753509521,8.5606050491333,5.89671802520752,8.0724925994873,6.8445086479187,7.06234836578369,10.1279363632202,13.5285558700562,15.1033906936646,8.5193042755127,9.29259872436523,22.0096912384033,9.57956600189209,12.590521812439,7.53111457824707,6.87825489044189,9.34651851654053,8.29584312438965,3.67772674560547,2.35259962081909,4.383,3.73,3.91000008583069,5.22677779293501,5.85999366487169,10.3495688391272,6.61893693723822,"Annual average inflation"
"JPN",158,"Japan","Inflation","Headline Consumer Price Inflation",7.6732702255249,6.395348072052,4.8435173034668,11.6086311340332,23.222240447998,11.7312641143799,9.3740348815918,8.16182804107666,4.20956468582153,3.7018518447876,7.77858209609985,4.91216230392456,2.7410454750061,1.89972162246704,2.26161170005798,2.03227376937866,0.595584452152252,0.126181587576866,0.678560554981232,2.27229022979736,3.07851433753967,3.25143885612488,1.76028251647949,1.24304485321045,0.695453345775604,-0.127899050712585,0.136606097221375,1.74779939651489,0.661973714828491,-0.341289818286896,-0.676581740379333,-0.740059614181519,-0.923493564128876,-0.256541818380356,-0.00857129506766796,-0.28294762969017,0.249357223510742,0.0600405000150204,1.38007938861847,-1.35283935070038,-0.719976305961609,-0.267631500959396,-0.0519422255456448,0.346442967653275,2.7619514465332,0.789517402648926,-0.116668701171875,0.468,0.98,0.476999998092651,-0.0163692912103032,-0.2333528,2.508333,3.26813365933163,"Annual average inflation"
"JOR",439,"Jordan","Inflation","Headline Consumer Price Inflation",6.80000019073486,4.8158597946167,7.65766000747681,11.1296997070312,19.4277000427246,11.9798002243042,11.5,11.8091173171997,6.89275646209717,14.3126020431519,11.0348863601685,12.0211896896362,6.4954252243042,1.8851203918457,3.87765502929688,2.94718241691589,0.0298776682466269,-0.165639147162437,6.6255087852478,25.65110206604,16.1107559204102,8.13183403015137,3.97115135192871,4.51619291305542,2.33758759498596,2.36271071434021,6.57225275039673,3.02016401290894,3.09722924232483,0.598575592041016,0.678588390350342,1.77797889709473,1.83942472934723,2.34770774841309,2.63372898101807,3.45263481140137,6.23480892181396,4.7143726348877,13.9691476821899,-0.732274115085602,4.85871315002441,4.18263912200928,4.52275943756104,4.82842683792114,2.90688347816467,-0.872054517269135,-0.77736234664917,3.324,4.46,0.676999986171722,0.333294350628691,1.34689571037622,4.22915568897118,2.08486986327134,"Annual average inflation"
"KAZ",916,"Kazakhstan","Inflation","Headline Consumer Price Inflation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2958.10009765625,1662.27502441406,1863.33337402344,176.061126708984,39.2373924255371,17.5795001983643,7.21262407302856,8.37421226501465,13.4497270584106,8.5494441986084,6.03832817077637,6.43724060058594,6.8853235244751,7.46463584899902,8.60671710968018,10.7775564193726,17.1688270568848,7.31216430664062,7.0816593170166,8.36354064941406,5.16844129562378,5.80298328399658,6.60445976257324,6.72047996520996,14.5903587341309,7.429,6.02,5.24399995803833,6.74900183815998,8.002,14.355580324917,14.7168014554677,"Annual average inflation"
"KEN",664,"Kenya","Inflation","Headline Consumer Price Inflation",2.18852996826172,3.78021001815796,5.83163976669312,9.28118991851807,17.8099002838135,19.1201992034912,11.4490003585815,14.8210000991821,16.9318008422852,7.97935009002686,13.8579998016357,11.6029996871948,20.6669998168945,11.3979997634888,10.2840003967285,10.7248458862305,10.5503997802734,8.63516426086426,12.3623991012573,13.4043025970459,15.67405128479,18.9860744476318,27.3446044921875,46.0594177246094,28.7151279449463,1.55532324314117,8.84156513214111,11.2773408889771,5.40230369567871,5.78845405578613,9.97849369049072,5.77912473678589,1.99386918544769,9.82248306274414,11.8129072189331,9.9051399230957,6.02819538116455,4.25326347351074,15.1040954589844,10.5204334259033,4.07874584197998,14.0334100723267,9.36769008636475,5.73495197296143,6.88453483581543,6.59077167510986,6.32732105255127,7.985,4.69,5.2039999961853,5.40481467184543,6.11090916378165,7.65687456104604,7.675,"Annual average inflation"
"KIR",826,"Kiribati","Inflation","Headline Consumer Price Inflation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.1000003814697,7.69999980926514,5.48600006103516,6.31099987030029,5.44199991226196,4.49100017547607,6.60699987411499,-10.2110004425049,1.13499999046326,5.60900020599365,3.95099997520447,6.0770001411438,4.21700000762939,6.10900020599365,4,4.09999990463257,-1.66700005531311,2.55399990081787,3.66799998283386,1.75499999523163,0.377000004053116,6.0019998550415,3.17600011825562,1.63300001621246,-0.740000009536743,-0.351000010967255,-0.996999979019165,3.59299993515015,13.664999961853,9.81599998474121,-3.90000009536743,1.49699997901917,-3.0460000038147,-1.48800003528595,2.10400009155273,0.572000026702881,1.91700005531311,0.356,0.587649219709148,-1.88100004196167,2.482,3,5.34,9.277,"Annual average inflation"
"KOR",542,"Korea, Rep.","Inflation","Headline Consumer Price Inflation",16.0755996704102,13.5117120742798,11.6889848709106,3.22102522850037,24.3041934967041,25.249267578125,15.3273067474365,10.0966777801514,14.4602823257446,18.3234844207764,28.6976089477539,21.3516483306885,7.19084548950195,3.42060804367065,2.27395749092102,2.45911359786987,2.74998235702515,3.04965949058533,7.14609670639038,5.70015954971313,8.5736026763916,9.33335876464844,6.21267795562744,4.80110645294189,6.26581525802612,4.48068475723267,4.92480945587158,4.43906497955322,7.51334428787231,0.812987089157104,2.25918316841125,4.06642198562622,2.76251196861267,3.5148811340332,3.59059739112854,2.75408124923706,2.24184679985046,2.53485298156738,4.67379379272461,2.75668716430664,2.93917775154114,4.02585172653198,2.18721723556519,1.30137622356415,1.27472126483917,0.706206321716309,0.971672534942627,1.944,1.48,0.382999986410141,0.537258392675084,2.498333,5.087888,3.59281437125748,"Annual average inflation"
"XXK",383,"Kosovo","Inflation","Headline Consumer Price Inflation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.08549686660698,-1.06346871818079,-1.38364779874215,0.614564007421152,4.36786907917484,9.34187279151943,-2.40355483740658,3.47682119205298,7.34,2.46879075833798,1.77288844440404,0.428801143469719,-0.533712862479993,0.268288320515124,1.48947556189797,1.05457421566042,2.678493782068,0.194799695096133,3.35587489433643,11.674,4.94422709645871,"Annual average inflation; Additional country comapred to the previous update"
